capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
1000.0	3779318281454747648	3779318280712355840	580	A00000814	588.0	100.0	1.35	48		31.94	-1000.0	2.5	5.0	10.0	GDGN0225	3779318280716550144	581	A00002906	1.0	0.04	0.0	10.0	11.0	1.9866	1.2991	1000.0	6.0	50.0
1000.0	3779318281458941952	3779318280687190016	576	A00000833	588.0	100.0	1.35	49		18.97	-1000.0	2.5	5.0	10.0	GDGN0226	3779318280712355840	580	A00000814	1.0	0.04	0.0	10.0	11.0	1.9866	1.2991	1000.0	6.0	50.0
1000.0	3779318281458941953	3779318280687190016	576	A00000833	588.0	100.0	1.35	50		1.0	-1000.0	2.5	5.0	10.0	GDGN0645	3779318280691384320	577	A00000781	1.0	0.04	0.0	10.0	11.0	3.1222	2.189	1000.0	6.0	50.0
1000.0	3779318281463136256	3779318280703967232	579	A00000790	588.0	100.0	1.35	51		25.92	-1000.0	2.5	-15.0	10.0	GDGN0227	3779318280724938752	582	A00002909	1.0	0.04	0.0	10.0	11.0	1.9866	1.2991	1000.0	6.0	50.0
42.85	3779318281588965376	3779318280418754560	536	A00000148	205.0	100.0	1.35	91	A00003059	73.99	-42.857143	2.5	-10.0	6.3	GDGN0581	3779318279982546944	475	A00002660	1.0	0.01	0.0	10.0	7.0	1.4903	3.5688	42.857143	6.0	50.0	0.0
42.85	3779318281588965377	3779318280422948864	537	A00000151	205.0	100.0	1.35	92		31.21	-42.857143	2.5	-10.0	6.3	GDGN0582	3779318280418754560	536	A00000148	1.0	0.01	0.0	10.0	7.0	1.4903	3.5688	42.857143	6.0	50.0
42.85	3779318281593159680	3779318280410365952	535	A00000165	205.0	100.0	1.35	93		37.79	-42.857143	2.5	-10.0	6.3	GDGN0583	3779318280422948864	537	A00000151	1.0	0.01	0.0	10.0	7.0	1.4903	3.5688	42.857143	6.0	50.0
4285.71	3779318281748348928	3779318280066433024	487	A00002692	982.0	100.0	1.4	141		32.6	-4285.714286	4.0	5.0	10.0	GDGN0543	3779318277306580992	80	A00001747	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281752543232	3779318280058044416	486	A00002688	982.0	100.0	1.4	142		174.8	-4285.714286	4.0	5.0	10.0	GDGN0544	3779318280066433024	487	A00002692	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281765126144	3779318279969964032	473	A00000831	982.0	100.0	1.4	146		31.6	-4285.714286	4.0	5.0	10.0	GDGN0545	3779318280058044416	486	A00002688	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
